String name, String context, X20(...) / XE(S) / V20, X18RS / X14(...) / T14 / V15, All other radios
MODEL_RUNTIME,,"Model çalışma süresi"
RADIO_RUNTIME,,"Radyo çalışma süresi"
WAITING_FOR_SIGNAL,,"sinyal bekleniyor..."
CONFIRM_RESET_RUNTIME,,"Çalışma süresi resetlenecek.\nDevam etmek istediğinizden emin misiniz?"
BANK,,"YATIŞ"
POWER_SWITCH,,"Güç anahtarı"
CURRENT_AND_VOLTAGE_RATE,,"Akım & voltaj oranı"
BEC_VOLTAGE_RATE,,"BEC voltaj oranı"
SBEC_VOLTAGE,,"SBEC voltajı"
BATTERY_MODE,,"Batarya modu"
SWITCH_VOLTAGE,,"Switch voltajı"
BALANCE,,"Denge"
BACKUP,,"Yedek"
BALANCE_CHANNELS,,"Kanalları balansla"
CHOOSE_CHANNELS,,"Kanalları seç"
BALANCE_CURVE,,"Balans eğrisi"
CONFIRM_TO_SHARE_RECEIVER,,"Bu alıcıyı paylaşmak istediğinizden emin misiniz?"
CONFIRM_TO_UNBIND_RECEIVER,,"Bu alıcıyla bağını kaldırmak istediğinizden emin misiniz?"
CONFIRM_FRSK_NOT_COMPATIBLE,,"Bu FRSK dosyası cihazınızla uyumlu değil.\nDevam etmek istediğinizden emin misiniz?"
RX_VFR,,"Rx VFR"
SMOKE_PUMP_VOLTAGE,,"S.P voltajı"
SMOKE_PUMP_CURRENT,,"S.P akımı"
SMOKE_PUMP_TEMPERATURE,,"S.P sıcaklığı"
SMOKE_PUMP,,"Duman pompası"
SOLENOID_VALVE,,"Selenoid valf"
BIND_CARD,,"Kart bağla"
WAITING_FOR_NFC_CARD,,"Bağlamak için lütfen NFC switchini RemoteNFC paneline yaklaştırın ..."
BIND_CARD_SUCCESS,,"NFC kart başarıyla bağlandı!"
BIND_CARD_FAIL,,"NFC kart bağlantısı başarısız!"
BUS_INVERT,F.Bus and F.Port inverted on receiver (Yes / No),"Bus ters"
SBEC_INPUT_VOLT,"None","SBEC giriş voltajı"
OVER_CURRENT,,"Aşırı akım"
READ_MAG_ERROR,,"Manyetik okuma hatası"
LOW_VOLTAGE,,"Düşük voltaj"
UNKNOWN_ERROR,,"Bilinmeyen hata"
WORKING_MODE,,"Çalışma modu"
ANGLE_MODE,,"Açı modu"
RANGE_MODE,,"Menzil modu"
ROTATE_MODE,,"Dönme modu"
XACT_RANGE,,"Menzil (sadece Menzil modunda)"
XACT_MAX_ANGLE,,"Maks açı (sadece Açı modunda)"
POT_GAP,,"Pot boşluğu"
EDITABLE_SRV_DDD_VELO,,"SRV%d hız"
EDITABLE_SRV_DDD_STATE,,"SRV%d durumu"
EDITABLE_SRV_DDD_POS,,"SRV%d konum"
