Clef, Contexte, X20(...) / XE(S) / V20, X14(...) / T14 / V15, Autres radios,
LEFT_BRAKE_FORCE,,"Puissance frein gauche",
BRAKE_VELOCITY_THRESHOLD,,"Seuil rapidité frein",
GEAR_UP_BRAKE_FORCE,,"Puissance frein train up",
BRAKE_STABILIZER_WEIGHT,,"Course stab. frein",
STEERING_CHANNEL,,"Voie direction",
STEERING_RANGE,,"Débattemnt direction",
HEADING_HOLD,,"Maintien cap",
STABILIZED,,"Stabilisé",
STEERING_STABILIZER_MODE,,"Mode stab. direction",
STEERING_STABILIZER_GAIN,,"Gain stab. direction",
STEERING_STABILIZER_DIRECTION,,"Orientation stab. direction",
STEERING_TRIM,,"Trim direction",
STALL_CURRENT,,"Courant protection",
NOSE_DOOR_CLOSE,,"Fermeture trappe avant",
NOSE_DOOR_OPEN,,"Ouverture trappe avant",
RIGHT_DOOR_CLOSE,,"Fermeture trappe droite",
RIGHT_DOOR_OPEN,,"Ouverture trappe droite",
LEFT_DOOR_CLOSE,,"Fermeture trappe gauche",
LEFT_DOOR_OPEN,,"Ouverture trappe gauche",
END_CALIBRATION,,"Fin calibration",
END_CALIBRATION_MESSAGE,,"Fin calibration en cours, attendre la fermeture de la boite de dialogue ...",
PGC_CALIBRATE_MESSAGE,,"Please press the calibration direction button to begin calibration. Press Stop when indicated by the real-time status from the PGC.",
STOP,,"Stop",
NOSE_DOOR,,"Trappe avant",
LEFT_DOOR,,"Trappe gauche",
RIGHT_DOOR,,"Trappe droite",
CALIBRATE_CLOSE_POSITION,,"Calibrer position fermée",
CALIBRATE_OPEN_POSITION,,"Calibrer position ouverte",
SEQUENCER,,"Séquenceur",
LOOP_MODE,,"Boucle",
FORWARD_CONDITION,,"Condition aller",
FORWARD_DURATION,,"Durée aller",
BACKWARD_CONDITION,,"Condition retour",
BACKWARD_DURATION,,"Durée retour",
EARLY,,"Continu",
ADD_A_NEW_OUTPUT,,"Ajouter voie",
REMOVE_OUTPUT,,"Supprimer voie",
EDIT_CURVE,,"Modifier courbe",
ADD_A_BACKWARD_CURVE,,"Ajouter courbe retour",
USE_ONLY_ONE_CURVE,,"Courbe unique A/R ",
EDIT_BACKWARD_CURVE,,"Modifier courbe retour",
EDIT_FORWARD_CURVE,,"Modifier courbe aller",
TRIM_T1_CW,,"T1 CW"
TRIM_T1_CCW,,"T1 CCW"
TRIM_T2_CW,,"T2 CW"
TRIM_T2_CCW,,"T2 CCW"
TRIM_T3_CW,,"T3 CW"
TRIM_T3_CCW,,"T3 CCW"
TRIM_T4_CW,,"T4 CW"
TRIM_T4_CCW,,"T4 CCW"
TRIM_T5_POS,,"T5 +"
TRIM_T5_NEG,,"T5 -"
TRIM_T6_POS,,"T6 +"
TRIM_T6_NEG,,"T6 -"
